step_id,candidate_id,base_x,base_y,base_z,base_yaw,x,y,z,yaw,dx,dy,dyaw,distance_to_robot,is_valid,is_reachable,collision_risk,collision_penalty,path_cost,path_cost_method,visible_unknown_cells,information_gain,information_gain_method,score,selected_by_classical,failure_reason
4,8,0.3863,-2.084,0.5967,0.1396,-1.5093,-3.2006,0.5967,-2.6093,-1.8956,-1.1166,-2.7489,2.2,True,True,False,0.0,3.4371,astar_bev_grid_unknown_penalty,744,744,real_sensor_bev_unknown_visibility,743.3126,False,
4,9,0.3863,-2.084,0.5967,0.1396,-0.1646,-4.2139,0.5967,-1.8239,-0.5508,-2.1299,-1.9635,2.2,True,True,False,0.0,3.8471,astar_bev_grid_unknown_penalty,628,628,real_sensor_bev_unknown_visibility,627.2306,False,
4,10,0.3863,-2.084,0.5967,0.1396,1.5028,-3.9796,0.5967,-1.0385,1.1166,-1.8956,-1.1781,2.2,True,True,False,0.0,3.5971,astar_bev_grid_unknown_penalty,701,701,real_sensor_bev_unknown_visibility,700.2806,False,
4,11,0.3863,-2.084,0.5967,0.1396,2.5162,-2.6348,0.5967,-0.2531,2.1299,-0.5508,-0.3927,2.2,True,True,False,0.0,3.4885,astar_bev_grid_unknown_penalty,455,455,real_sensor_bev_unknown_visibility,454.3023,False,
4,12,0.3863,-2.084,0.5967,0.1396,2.2818,-0.9674,0.5967,0.5323,1.8956,1.1166,0.3927,2.2,False,False,True,82.0,,astar_bev_grid_unknown_penalty,0,0,real_sensor_bev_unknown_visibility,-481.8,False,occupied_cell;collision_margin_occupied;astar_unreachable
4,13,0.3863,-2.084,0.5967,0.1396,0.9371,0.0459,0.5967,1.3177,0.5508,2.1299,1.1781,2.2,True,True,False,0.0,3.7885,astar_bev_grid_unknown_penalty,552,552,real_sensor_bev_unknown_visibility,551.2423,False,
4,14,0.3863,-2.084,0.5967,0.1396,-0.7303,-0.1884,0.5967,2.1031,-1.1166,1.8956,1.9635,2.2,True,True,False,0.0,3.6356,astar_bev_grid_unknown_penalty,648,648,real_sensor_bev_unknown_visibility,647.2729,False,
4,15,0.3863,-2.084,0.5967,0.1396,-1.7437,-1.5332,0.5967,2.8885,-2.1299,0.5508,2.7489,2.2,True,True,False,0.0,3.5071,astar_bev_grid_unknown_penalty,709,709,real_sensor_bev_unknown_visibility,708.2986,False,
4,16,0.3863,-2.084,0.5967,0.1396,-2.7156,-3.9112,0.5967,-2.6093,-3.1019,-1.8271,-2.7489,3.6,True,True,False,0.0,5.887,astar_bev_grid_unknown_penalty,451,451,real_sensor_bev_unknown_visibility,449.8226,False,
4,17,0.3863,-2.084,0.5967,0.1396,-0.5151,-5.5693,0.5967,-1.8239,-0.9014,-3.4853,-1.9635,3.6,True,True,False,0.0,6.3528,astar_bev_grid_unknown_penalty,161,161,real_sensor_bev_unknown_visibility,159.7294,False,
4,18,0.3863,-2.084,0.5967,0.1396,2.2134,-5.1859,0.5967,-1.0385,1.8271,-3.1019,-1.1781,3.6,True,True,False,0.0,6.047,astar_bev_grid_unknown_penalty,325,325,real_sensor_bev_unknown_visibility,323.7906,False,
4,19,0.3863,-2.084,0.5967,0.1396,3.8716,-2.9854,0.5967,-0.2531,3.4853,-0.9014,-0.3927,3.6,True,True,False,0.0,5.9528,astar_bev_grid_unknown_penalty,49,49,real_sensor_bev_unknown_visibility,47.8094,False,
4,20,0.3863,-2.084,0.5967,0.1396,3.4881,-0.2569,0.5967,0.5323,3.1019,1.8271,0.3927,3.6,False,True,True,6.0,4.6456,astar_bev_grid_unknown_penalty,0,0,real_sensor_bev_unknown_visibility,-206.9291,False,collision_margin_occupied
4,21,0.3863,-2.084,0.5967,0.1396,1.2876,1.4013,0.5967,1.3177,0.9014,3.4853,1.1781,3.6,True,True,False,0.0,6.3685,astar_bev_grid_unknown_penalty,101,101,real_sensor_bev_unknown_visibility,99.7263,False,
4,22,0.3863,-2.084,0.5967,0.1396,-1.4409,1.0179,0.5967,2.1031,-1.8271,3.1019,1.9635,3.6,True,True,False,0.0,6.0856,astar_bev_grid_unknown_penalty,304,304,real_sensor_bev_unknown_visibility,302.7829,False,
4,23,0.3863,-2.084,0.5967,0.1396,-3.0991,-1.1826,0.5967,2.8885,-3.4853,0.9014,2.7489,3.6,True,True,False,0.0,6.0128,astar_bev_grid_unknown_penalty,248,248,real_sensor_bev_unknown_visibility,246.7974,False,
5,0,0.5051,-2.0673,0.5967,0.1396,-0.3565,-2.5749,0.5967,-2.6093,-0.8616,-0.5075,-2.7489,1.0,True,True,False,0.0,1.2671,astar_bev_grid_unknown_penalty,746,746,real_sensor_bev_unknown_visibility,745.7466,False,
5,1,0.5051,-2.0673,0.5967,0.1396,0.2547,-3.0355,0.5967,-1.8239,-0.2504,-0.9681,-1.9635,1.0,True,True,False,0.0,1.6043,astar_bev_grid_unknown_penalty,745,745,real_sensor_bev_unknown_visibility,744.6791,False,
5,2,0.5051,-2.0673,0.5967,0.1396,1.0126,-2.9289,0.5967,-1.0385,0.5075,-0.8616,-1.1781,1.0,True,True,False,0.0,1.5071,astar_bev_grid_unknown_penalty,743,743,real_sensor_bev_unknown_visibility,742.6986,False,
5,3,0.5051,-2.0673,0.5967,0.1396,1.4732,-2.3177,0.5967,-0.2531,0.9681,-0.2504,-0.3927,1.0,False,False,True,84.0,,astar_bev_grid_unknown_penalty,0,0,real_sensor_bev_unknown_visibility,-483.8,False,occupied_cell;collision_margin_occupied;astar_unreachable
5,4,0.5051,-2.0673,0.5967,0.1396,1.3667,-1.5598,0.5967,0.5323,0.8616,0.5075,0.3927,1.0,False,False,True,86.0,,astar_bev_grid_unknown_penalty,0,0,real_sensor_bev_unknown_visibility,-485.8,False,occupied_cell;collision_margin_occupied;astar_unreachable
5,5,0.5051,-2.0673,0.5967,0.1396,0.7555,-1.0992,0.5967,1.3177,0.2504,0.9681,1.1781,1.0,True,True,False,0.0,1.6428,astar_bev_grid_unknown_penalty,744,744,real_sensor_bev_unknown_visibility,743.6714,False,
5,6,0.5051,-2.0673,0.5967,0.1396,-0.0025,-1.2057,0.5967,2.1031,-0.5075,0.8616,1.9635,1.0,True,True,False,0.0,1.4485,astar_bev_grid_unknown_penalty,746,746,real_sensor_bev_unknown_visibility,745.7103,False,
5,7,0.5051,-2.0673,0.5967,0.1396,-0.4631,-1.8169,0.5967,2.8885,-0.9681,0.2504,2.7489,1.0,True,True,False,0.0,1.2428,astar_bev_grid_unknown_penalty,744,744,real_sensor_bev_unknown_visibility,743.7514,False,
5,8,0.5051,-2.0673,0.5967,0.1396,-1.3905,-3.1839,0.5967,-2.6093,-1.8956,-1.1166,-2.7489,2.2,True,True,False,0.0,3.2356,astar_bev_grid_unknown_penalty,748,748,real_sensor_bev_unknown_visibility,747.3529,True,
5,9,0.5051,-2.0673,0.5967,0.1396,-0.0457,-4.1972,0.5967,-1.8239,-0.5508,-2.1299,-1.9635,2.2,True,True,False,0.0,3.7085,astar_bev_grid_unknown_penalty,631,631,real_sensor_bev_unknown_visibility,630.2583,False,
5,10,0.5051,-2.0673,0.5967,0.1396,1.6217,-3.9629,0.5967,-1.0385,1.1166,-1.8956,-1.1781,2.2,True,True,False,0.0,3.5556,astar_bev_grid_unknown_penalty,704,704,real_sensor_bev_unknown_visibility,703.2889,False,
5,11,0.5051,-2.0673,0.5967,0.1396,2.635,-2.6181,0.5967,-0.2531,2.1299,-0.5508,-0.3927,2.2,True,True,False,0.0,3.4685,astar_bev_grid_unknown_penalty,413,413,real_sensor_bev_unknown_visibility,412.3063,False,
5,12,0.5051,-2.0673,0.5967,0.1396,2.4007,-0.9507,0.5967,0.5323,1.8956,1.1166,0.3927,2.2,False,True,True,16.0,3.3827,astar_bev_grid_unknown_penalty,0,0,real_sensor_bev_unknown_visibility,-216.6765,False,collision_margin_occupied
5,13,0.5051,-2.0673,0.5967,0.1396,1.0559,0.0626,0.5967,1.3177,0.5508,2.1299,1.1781,2.2,True,True,False,0.0,3.7257,astar_bev_grid_unknown_penalty,545,545,real_sensor_bev_unknown_visibility,544.2549,False,
5,14,0.5051,-2.0673,0.5967,0.1396,-0.6115,-0.1717,0.5967,2.1031,-1.1166,1.8956,1.9635,2.2,True,True,False,0.0,3.6771,astar_bev_grid_unknown_penalty,644,644,real_sensor_bev_unknown_visibility,643.2646,False,
5,15,0.5051,-2.0673,0.5967,0.1396,-1.6248,-1.5165,0.5967,2.8885,-2.1299,0.5508,2.7489,2.2,True,True,False,0.0,3.5271,astar_bev_grid_unknown_penalty,731,731,real_sensor_bev_unknown_visibility,730.2946,False,
5,16,0.5051,-2.0673,0.5967,0.1396,-2.5968,-3.8945,0.5967,-2.6093,-3.1019,-1.8271,-2.7489,3.6,True,True,False,0.0,5.6856,astar_bev_grid_unknown_penalty,487,487,real_sensor_bev_unknown_visibility,485.8629,False,
5,17,0.5051,-2.0673,0.5967,0.1396,-0.3963,-5.5526,0.5967,-1.8239,-0.9014,-3.4853,-1.9635,3.6,True,True,False,0.0,6.3528,astar_bev_grid_unknown_penalty,168,168,real_sensor_bev_unknown_visibility,166.7294,False,
5,18,0.5051,-2.0673,0.5967,0.1396,2.3322,-5.1692,0.5967,-1.0385,1.8271,-3.1019,-1.1781,3.6,True,True,False,0.0,6.0056,astar_bev_grid_unknown_penalty,317,317,real_sensor_bev_unknown_visibility,315.7989,False,
5,19,0.5051,-2.0673,0.5967,0.1396,3.9904,-2.9687,0.5967,-0.2531,3.4853,-0.9014,-0.3927,3.6,True,True,False,0.0,5.9328,astar_bev_grid_unknown_penalty,32,32,real_sensor_bev_unknown_visibility,30.8134,False,
5,20,0.5051,-2.0673,0.5967,0.1396,3.607,-0.2402,0.5967,0.5323,3.1019,1.8271,0.3927,3.6,False,True,True,6.0,4.6456,astar_bev_grid_unknown_penalty,0,0,real_sensor_bev_unknown_visibility,-206.9291,False,collision_margin_occupied
5,21,0.5051,-2.0673,0.5967,0.1396,1.4065,1.418,0.5967,1.3177,0.9014,3.4853,1.1781,3.6,True,True,False,0.0,6.1714,astar_bev_grid_unknown_penalty,97,97,real_sensor_bev_unknown_visibility,95.7657,False,
5,22,0.5051,-2.0673,0.5967,0.1396,-1.3221,1.0346,0.5967,2.1031,-1.8271,3.1019,1.9635,3.6,True,True,False,0.0,6.127,astar_bev_grid_unknown_penalty,296,296,real_sensor_bev_unknown_visibility,294.7746,False,
5,23,0.5051,-2.0673,0.5967,0.1396,-2.9802,-1.1659,0.5967,2.8885,-3.4853,0.9014,2.7489,3.6,True,True,False,0.0,6.0328,astar_bev_grid_unknown_penalty,289,289,real_sensor_bev_unknown_visibility,287.7934,False,
